
1943, 198, 371
1943, 199, 372
1943, 200, 352
1943, 201, 339
1943, 202, 314
1943, 203, 336
1943, 204, 346
1943, 205, 336
1943, 206, 324
1943, 207, 311
1943, 208, 312
1943, 209, 319
1943, 210, 344
1943, 211, 337
1943, 212, 340
1943, 213, 341
1943, 214, 344
1943, 215, 344
1943, 216, 372
1943, 217, 345
1943, 218, 355
1943, 219, 343
1943, 220, 333
1943, 221, 359
1943, 222, 350
1943, 223, 329
1943, 224, 323
1943, 225, 313
1943, 226, 319
1943, 227, 318
1943, 228, 331
1943, 229, 336
1943, 230, 361
1943, 231, 326
1943, 232, 346
1943, 233, 352
1943, 234, 360
1943, 235, 339
1943, 236, 362
1943, 237, 363
1943, 238, 344
1943, 239, 368
1943, 240, 357
1943, 241, 357
1943, 242, 384
1943, 243, 371
1943, 244, 367
1943, 245, 402
1943, 246, 407
1943, 247, 422
1943, 248, 404
1943, 249, 425
1943, 250, 422
1943, 251, 409
1943, 252, 404
1943, 253, 418
1943, 254, 410
1943, 255, 398
1943, 256, 376
1943, 257, 378
1943, 258, 390
1943, 259, 375
1943, 260, 401
1943, 261, 413
1943, 262, 404
1943, 263, 392
1943, 264, 396
1943, 265, 391
1943, 266, 393
1943, 267, 401
1943, 268, 400
1943, 269, 386
1943, 270, 388
1943, 271, 379
1943, 272, 396
1943, 273, 400
1943, 274, 398
1943, 275, 388
1943, 276, 395
1943, 277, 378
1943, 278, 384
1943, 279, 379
1943, 280, 365
1943, 281, 377
1943, 282, 408
1943, 283, 371
1943, 284, 388
1943, 285, 386
1943, 286, 371
1943, 287, 361
1943, 288, 383
1943, 289, 385
1943, 290, 378
1943, 291, 358
1943, 292, 347
1943, 293, 341
1943, 294, 348
1943, 295, 355
1943, 296, 367
1943, 297, 346
1943, 298, 348
1943, 299, 367
1943, 300, 362
1943, 301, 345
1943, 302, 336
1943, 303, 338
1943, 304, 336
1943, 305, 355
1943, 306, 382
1943, 307, 362
1943, 308, 369
1943, 309, 378
1943, 310, 377
1943, 311, 371
1943, 312, 382
1943, 313, 368
1943, 314, 363
1943, 315, 398
1943, 316, 389
1943, 317, 365
1943, 318, 392
1943, 319, 392
1943, 320, 394
1943, 321, 389
1943, 322, 377
1943, 323, 380
1943, 324, 368
1943, 325, 364
1943, 326, 410
1943, 327, 405
1943, 328, 380
1943, 329, 387
1943, 330, 407
1943, 331, 405
1943, 332, 407
1943, 333, 399
1943, 334, 376
1943, 335, 391
1943, 336, 443
1943, 337, 446
1943, 338, 435
1943, 339, 448
1943, 340, 433
1943, 341, 430
1943, 342, 437
1943, 343, 434
1943, 344, 417
1943, 345, 403
1943, 346, 397
1943, 347, 411
1943, 348, 399
1943, 349, 410
1943, 350, 405
1943, 351, 413
1943, 352, 412
1943, 353, 419
1943, 354, 437
1943, 355, 426
1943, 356, 394
1943, 357, 401
1943, 358, 418
1943, 359, 410
1943, 360, 376
1943, 361, 391
1943, 362, 410
1943, 363, 419
1943, 364, 415
1943, 365, 378
1944, 1, 427
1944, 2, 478
1944, 3, 491
1944, 4, 510
1944, 5, 502
1944, 6, 496
1944, 7, 500
1944, 8, 493
1944, 9, 500
1944, 10, 486
1944, 11, 493
1944, 12, 522
1944, 13, 540
1944, 14, 560
1944, 15, 540
1944, 16, 520
1944, 17, 543
1944, 18, 549
1944, 19, 540
1944, 20, 538
1944, 21, 517
1944, 22, 519
1944, 23, 501
1944, 24, 530
1944, 25, 504
1944, 26, 508
1944, 27, 515
1944, 28, 511
1944, 29, 497
1944, 30, 523
1944, 31, 508
1944, 32, 557
1944, 33, 568
1944, 34, 533
1944, 35, 551
1944, 36, 532
1944, 37, 518
1944, 38, 524
1944, 39, 515
1944, 40, 493
1944, 41, 505
1944, 42, 541
1944, 43, 537
1944, 44, 571
1944, 45, 577
1944, 46, 566
1944, 47, 561
1944, 48, 558
1944, 49, 524
1944, 50, 531
1944, 51, 543
1944, 52, 512
1944, 53, 544
1944, 54, 560
1944, 55, 577
1944, 56, 582
1944, 57, 575
1944, 58, 577
1944, 59, 570
1944, 60, 533
1944, 61, 534
1944, 62, 545
1944, 63, 560
1944, 64, 579
1944, 65, 558
1944, 66, 547
1944, 67, 558
1944, 68, 546
1944, 69, 548
1944, 70, 542
1944, 71, 525
1944, 72, 502
1944, 73, 521
1944, 74, 528
1944, 75, 525
1944, 76, 514
1944, 77, 484
1944, 78, 493
1944, 79, 510
1944, 80, 499
1944, 81, 502
1944, 82, 500
1944, 83, 493
1944, 84, 512
1944, 85, 535
1944, 86, 507
1944, 87, 491
1944, 88, 507
1944, 89, 499
1944, 90, 480
1944, 91, 490
1944, 92, 465
1944, 93, 490
1944, 94, 503
1944, 95, 511
1944, 96, 490
1944, 97, 507
1944, 98, 497
1944, 99, 488
1944, 100, 480
1944, 101, 501
1944, 102, 507
1944, 103, 529
1944, 104, 535
1944, 105, 545
1944, 106, 534
1944, 107, 496
1944, 108, 515
1944, 109, 561
1944, 110, 578
1944, 111, 521
1944, 112, 527
1944, 113, 534
1944, 114, 536
1944, 115, 550
1944, 116, 543
1944, 117, 556
1944, 118, 549
1944, 119, 535
1944, 120, 536
1944, 121, 516
1944, 122, 564
1944, 123, 588
1944, 124, 543
1944, 125, 538
1944, 126, 539
1944, 127, 539
1944, 128, 525
1944, 129, 537
1944, 130, 537
1944, 131, 540
1944, 132, 543
1944, 133, 555
1944, 134, 551
1944, 135, 550
1944, 136, 568
1944, 137, 575
1944, 138, 568
1944, 139, 565
1944, 140, 537
1944, 141, 517
1944, 142, 503
1944, 143, 555
1944, 144, 581
1944, 145, 555
1944, 146, 586
1944, 147, 580
1944, 148, 531
1944, 149, 503
1944, 150, 506
1944, 151, 494
1944, 152, 510
1944, 153, 559
1944, 154, 610
1944, 155, 615
1944, 156, 627
1944, 157, 637
1944, 158, 667
1944, 159, 650
1944, 160, 665
1944, 161, 632
1944, 162, 643
1944, 163, 680
1944, 164, 663
1944, 165, 659
1944, 166, 645
1944, 167, 644
1944, 168, 635
1944, 169, 658
1944, 170, 666
1944, 171, 649
1944, 172, 670
1944, 173, 673
1944, 174, 648
1944, 175, 624
1944, 176, 626
1944, 177, 634
1944, 178, 665
1944, 179, 669
1944, 180, 654
1944, 181, 648
1944, 182, 646
1944, 183, 533
1944, 184, 558
1944, 185, 585
1944, 186, 603
1944, 187, 600
1944, 188, 581
1944, 189, 573
1944, 190, 541
1944, 191, 536
1944, 192, 567
1944, 193, 575
1944, 194, 542
1944, 195, 555
1944, 196, 531
1944, 197, 524
1944, 198, 529
1944, 199, 554
1944, 200, 554
1944, 201, 586
1944, 202, 621
1944, 203, 598
1944, 204, 587
1944, 205, 588
1944, 206, 579
1944, 207, 611
1944, 208, 580
1944, 209, 591
1944, 210, 621
1944, 211, 660
1944, 212, 640
1944, 213, 622
1944, 214, 654
1944, 215, 660
1944, 216, 675
1944, 217, 650
1944, 218, 621
1944, 219, 640
1944, 220, 634
1944, 221, 620
1944, 222, 603
1944, 223, 594
1944, 224, 573
1944, 225, 575
1944, 226, 589
1944, 227, 607
1944, 228, 593
1944, 229, 593
1944, 230, 573
1944, 231, 566
1944, 232, 573
1944, 233, 582
1944, 234, 581
1944, 235, 603
1944, 236, 605
1944, 237, 570
1944, 238, 578
1944, 239, 592
1944, 240, 594
1944, 241, 601
1944, 242, 607
1944, 243, 582
1944, 244, 562
1944, 245, 545
1944, 246, 519
1944, 247, 521
1944, 248, 486
1944, 249, 506
1944, 250, 517
1944, 251, 546
1944, 252, 595
1944, 253, 607
1944, 254, 585
1944, 255, 580
1944, 256, 603
1944, 257, 637
1944, 258, 661
1944, 259, 635
1944, 260, 641
1944, 261, 635
1944, 262, 625
1944, 263, 658
1944, 264, 681
1944, 265, 694
1944, 266, 671
1944, 267, 632
1944, 268, 649
1944, 269, 603
1944, 270, 637
1944, 271, 648
1944, 272, 653
1944, 273, 660
1944, 274, 579
1944, 275, 580
1944, 276, 595
1944, 277, 627
1944, 278, 590
1944, 279, 576
1944, 280, 611
1944, 281, 593
1944, 282, 604
1944, 283, 605
1944, 284, 627
1944, 285, 632
1944, 286, 656
1944, 287, 627
1944, 288, 656
1944, 289, 658
1944, 290, 666
1944, 291, 680
1944, 292, 678
1944, 293, 629
1944, 294, 630
1944, 295, 615
1944, 296, 631
1944, 297, 625
1944, 298, 640
1944, 299, 661
1944, 300, 649
1944, 301, 641
1944, 302, 651
1944, 303, 637
1944, 304, 614
1944, 305, 593
1944, 306, 588
1944, 307, 610
1944, 308, 560
1944, 309, 558
1944, 310, 559
1944, 311, 544
1944, 312, 555
1944, 313, 570
1944, 314, 546
1944, 315, 577
1944, 316, 627
1944, 317, 632
1944, 318, 629
1944, 319, 647
1944, 320, 687
1944, 321, 660
1944, 322, 662
1944, 323, 666
1944, 324, 668
1944, 325, 649
1944, 326, 652
1944, 327, 632
1944, 328, 616
1944, 329, 620
1944, 330, 612
1944, 331, 569
1944, 332, 599
1944, 333, 576
1944, 334, 515
1944, 335, 484
1944, 336, 536
1944, 337, 544
1944, 338, 565
1944, 339, 571
1944, 340, 606
1944, 341, 562
1944, 342, 552
1944, 343, 553
1944, 344, 562
1944, 345, 589
1944, 346, 602
1944, 347, 580
1944, 348, 620
1944, 349, 634
1944, 350, 612
1944, 351, 606
1944, 352, 618
1944, 353, 580
1944, 354, 599
1944, 355, 573
1944, 356, 549
1944, 357, 532
1944, 358, 508
1944, 359, 466
1944, 360, 430
1944, 361, 464
1944, 362, 493
1944, 363, 528
1944, 364, 550
1944, 365, 570
1944, 366, 508
1945, 1, 517
1945, 2, 577
1945, 3, 607
1945, 4, 622
1945, 5, 623
1945, 6, 621
1945, 7, 598
1945, 8, 575
1945, 9, 598
1945, 10, 610
1945, 11, 630
1945, 12, 626
1945, 13, 597
1945, 14, 606
1945, 15, 591
1945, 16, 586
1945, 17, 575
1945, 18, 621
1945, 19, 628
1945, 20, 569
1945, 21, 582
1945, 22, 611
1945, 23, 602
1945, 24, 581
1945, 25, 572
1945, 26, 573
1945, 27, 566
1945, 28, 545
1945, 29, 565
1945, 30, 539
1945, 31, 526
1945, 32, 587
1945, 33, 602
1945, 34, 620
1945, 35, 586
1945, 36, 584
1945, 37, 600
1945, 38, 584
1945, 39, 613
1945, 40, 657
1945, 41, 656
1945, 42, 657
1945, 43, 653
1945, 44, 656
1945, 45, 640
1945, 46, 609
1945, 47, 600
1945, 48, 615
1945, 49, 626
1945, 50, 645
1945, 51, 624
1945, 52, 607
1945, 53, 599
1945, 54, 603
1945, 55, 630
1945, 56, 638
1945, 57, 639
1945, 58, 649
1945, 59, 612
1945, 60, 606
1945, 61, 608
1945, 62, 614
1945, 63, 588
1945, 64, 561
1945, 65, 562
1945, 66, 563
1945, 67, 575
1945, 68, 560
1945, 69, 559
1945, 70, 556
1945, 71, 549
1945, 72, 567
1945, 73, 584
1945, 74, 613
1945, 75, 595
1945, 76, 602
1945, 77, 589
1945, 78, 600
1945, 79, 631
1945, 80, 630
1945, 81, 622
1945, 82, 622
1945, 83, 622
1945, 84, 621
1945, 85, 645
1945, 86, 654
1945, 87, 644
1945, 88, 645
1945, 89, 616
1945, 90, 559
1945, 91, 550
1945, 92, 553
1945, 93, 567
1945, 94, 555
1945, 95, 597
1945, 96, 588
1945, 97, 618
1945, 98, 634
1945, 99, 651
1945, 100, 653
1945, 101, 623
1945, 102, 599
1945, 103, 596
1945, 104, 579
1945, 105, 560
1945, 106, 590
1945, 107, 620
1945, 108, 624
1945, 109, 647
1945, 110, 652
1945, 111, 652
1945, 112, 645
1945, 113, 631
1945, 114, 611
1945, 115, 596
1945, 116, 581
1945, 117, 587
1945, 118, 625
1945, 119, 664
1945, 120, 644
1945, 121, 581
1945, 122, 580
1945, 123, 564
1945, 124, 557
1945, 125, 576
1945, 126, 532
1945, 127, 542
1945, 128, 540
1945, 129, 561
1945, 130, 572
1945, 131, 583
1945, 132, 560
1945, 133, 572
1945, 134, 559
1945, 135, 562
1945, 136, 560
1945, 137, 545
1945, 138, 569
1945, 139, 559
1945, 140, 580
1945, 141, 583
1945, 142, 563
1945, 143, 578
1945, 144, 583
1945, 145, 572
1945, 146, 594
1945, 147, 598
1945, 148, 600
1945, 149, 612
1945, 150, 583
1945, 151, 605
1945, 152, 571
1945, 153, 569
1945, 154, 565
1945, 155, 585
1945, 156, 622
1945, 157, 606
1945, 158, 614
1945, 159, 596
1945, 160, 620
1945, 161, 611
1945, 162, 592
1945, 163, 585
1945, 164, 576
1945, 165, 575
1945, 166, 595
1945, 167, 601
1945, 168, 564
1945, 169, 571
1945, 170, 575
1945, 171, 585
1945, 172, 589
1945, 173, 595
1945, 174, 575
1945, 175, 579
1945, 176, 574
1945, 177, 592
1945, 178, 589
1945, 179, 568
1945, 180, 587
1945, 181, 555
1945, 182, 328
1945, 183, 304
1945, 184, 287
1945, 185, 287
1945, 186, 262
1945, 187, 270
1945, 188, 287
1945, 189, 275
1945, 190, 271
1945, 191, 301
1945, 192, 297
1945, 193, 303
1945, 194, 299
1945, 195, 309
1945, 196, 301
1945, 197, 287
1945, 198, 285
1945, 199, 296
1945, 200, 288
1945, 201, 284
1945, 202, 277
1945, 203, 283
1945, 204, 293
1945, 205, 287
1945, 206, 290
1945, 207, 278
1945, 208, 283
1945, 209, 278
1945, 210, 262
1945, 211, 251
1945, 212, 240
1945, 213, 277
1945, 214, 275
1945, 215, 273
1945, 216, 279
1945, 217, 277
1945, 218, 288
1945, 219, 285
1945, 220, 287
1945, 221, 279
1945, 222, 260
1945, 223, 272
1945, 224, 258
1945, 225, 277
1945, 226, 295
1945, 227, 281
1945, 228, 269
1945, 229, 274
1945, 230, 259
1945, 231, 253
1945, 232, 264
1945, 233, 261
1945, 234, 268
1945, 235, 264
1945, 236, 282
1945, 237, 266
1945, 238, 249
1945, 239, 230
1945, 240, 232
1945, 241, 240
1945, 242, 262
1945, 243, 258
1945, 244, 263
1945, 245, 245
1945, 246, 248
1945, 247, 240
1945, 248, 237
1945, 249, 254
1945, 250, 280
1945, 251, 295
1945, 252, 288
1945, 253, 280
1945, 254, 286
1945, 255, 262
1945, 256, 272
1945, 257, 265
1945, 258, 273
1945, 259, 276
1945, 260, 286
1945, 261, 259
1945, 262, 263
1945, 263, 281
1945, 264, 283
1945, 265, 271
1945, 266, 259
1945, 267, 258
1945, 268, 231
1945, 269, 223
1945, 270, 218
1945, 271, 217
1945, 272, 239
1945, 273, 231
1945, 274, 218
1945, 275, 240
1945, 276, 238
1945, 277, 245
1945, 278, 234
1945, 279, 228
1945, 280, 240
1945, 281, 255
1945, 282, 265
1945, 283, 273
1945, 284, 273
1945, 285, 280
1945, 286, 270
1945, 287, 242
1945, 288, 226
1945, 289, 231
1945, 290, 236
1945, 291, 241
1945, 292, 248
1945, 293, 245
1945, 294, 245
1945, 295, 252
1945, 296, 249
1945, 297, 249
1945, 298, 249
1945, 299, 249
1945, 300, 231
1945, 301, 212
1945, 302, 214
1945, 303, 233
1945, 304, 233
1945, 305, 237
1945, 306, 227
1945, 307, 233
1945, 308, 248
1945, 309, 239
1945, 310, 232
1945, 311, 237
1945, 312, 238
1945, 313, 235
1945, 314, 236
1945, 315, 232
1945, 316, 233
1945, 317, 238
1945, 318, 231
1945, 319, 246
1945, 320, 240
1945, 321, 252
1945, 322, 245
1945, 323, 261
1945, 324, 244
1945, 325, 228
1945, 326, 219
1945, 327, 222
1945, 328, 229
1945, 329, 240
1945, 330, 238
1945, 331, 239
1945, 332, 228
1945, 333, 217
1945, 334, 210
1945, 335, 193
1945, 336, 207
1945, 337, 215
1945, 338, 220
1945, 339, 231
1945, 340, 225
1945, 341, 237
1945, 342, 232
1945, 343, 211
1945, 344, 216
1945, 345, 225
1945, 346, 222
1945, 347, 227
1945, 348, 228
1945, 349, 225
1945, 350, 240
1945, 351, 225
1945, 352, 210
1945, 353, 214
1945, 354, 219
1945, 355, 218
1945, 356, 210
1945, 357, 205
1945, 358, 197
1945, 359, 188
1945, 360, 172
1945, 361, 181
1945, 362, 181
1945, 363, 172
1945, 364, 174
1945, 365, 142
1946, 1, 28
